State,City,Population,Violent crime,Murder and non-negligent man-slaughter,Forcible rape,Robbery,Aggravated assault,Property crime,Burglary,Larceny-theft,Motor vehicle theft,Arson1,,,,,,
,Fredonia Village,"10,668",18,0,2,4,12,273,18,249,6,,,,,,,
,Freeport Village,"44,053",182,1,12,76,93,969,150,614,205,,,,,,,
,Fulton City,"11,701",26,1,1,2,22,506,64,430,12,,,,,,,
,Garden City Village,"21,737",13,0,0,7,6,275,17,241,17,,,,,,,
,Gates Town,"29,221",37,0,1,31,5,"1,213",128,950,135,,,,,,,
,Geddes Town,"10,891",8,1,0,3,4,244,35,202,7,,,,,,,
,Geneva,"13,580",28,0,3,2,23,375,21,346,8,,,,,,,
,Glens Falls,"14,218",35,0,1,6,28,367,59,299,9,,,,,,,
,Gloversville,"15,280",38,1,3,3,31,640,90,523,27,,,,,,,
,Greece Town,"94,667",74,2,15,42,15,"2,296",298,"1,815",183,,,,,,,
,Greenburgh Town,"43,546",51,0,0,28,23,"1,009",111,824,74,,,,,,,
,Guilderland Town,"32,949",23,0,0,7,16,"1,047",89,938,20,,,,,,,
,Hamburg Town,"44,191",20,0,1,8,11,649,96,525,28,,,,,,,
,Harrison Town,"24,993",10,0,3,0,7,342,38,297,7,,,,,,,
,Haverstraw Town,"24,624",102,0,3,11,88,307,57,240,10,,,,,,,
,Haverstraw Village,"10,170",73,0,0,15,58,197,37,143,17,,,,,,,
,Hyde Park Town,"21,056",9,0,3,3,3,101,13,83,5,,,,,,,
,Irondequoit Town,"52,378",91,0,5,65,21,"2,060",295,"1,558",207,,,,,,,
,Jamestown,"31,086",164,0,18,41,105,"1,225",325,816,84,,,,,,,
,Kenmore Village,"16,127",23,0,1,14,8,272,57,188,27,,,,,,,
,Kent Town,"14,351",4,0,0,0,4,182,33,145,4,,,,,,,
,Kingston,"23,387",118,1,7,62,48,"1,124",176,873,75,,,,,,,
,Lancaster Town,"22,422",11,0,1,6,4,299,26,255,18,,,,,,,
,Lewiston Town and Village,"16,192",14,0,2,2,10,187,37,136,14,,,,,,,
,Lynbrook Village,"19,967",16,0,2,7,7,239,51,148,40,,,,,,,
,Mamaroneck Town,"11,240",5,0,0,3,2,170,25,131,14,,,,,,,
,Mamaroneck Village,"18,865",28,0,0,14,14,262,35,208,19,,,,,,,
,Manlius Town,"24,991",19,0,0,10,9,385,72,306,7,,,,,,,
,Massena Village,"11,011",8,0,0,3,5,247,39,204,4,,,,,,,
,Middletown,"25,819",84,2,11,38,33,656,94,527,35,,,,,,,
,Mount Kisco Village,"10,081",39,0,0,12,27,239,32,200,7,,,,,,,
,Mount Pleasant Town,"26,443",28,1,1,6,20,245,32,198,15,,,,,,,
,Mount Vernon,"68,732",402,2,13,193,194,"1,640",417,924,299,,,,,,,
,Newburgh,"28,430",260,2,26,57,175,"1,047",316,624,107,,,,,,,
,Newburgh Town,"28,789",35,0,0,22,13,"1,085",109,926,50,,,,,,,
,New Rochelle,"72,595",255,1,7,141,106,"1,644",241,"1,224",179,,,,,,,
,New Windsor Town,"23,846",76,0,2,8,66,513,77,398,38,,,,,,,
,New York,"8,098,066","59,448",597,"1,609","25,989","31,253","176,767","28,293","124,846","23,628",,,,,,,
,Niskayuna Town,"20,794",12,1,0,6,5,375,51,309,15,,,,,,,
,North Castle Town,"11,421",7,0,2,1,4,144,26,110,8,,,,,,,
,North Greenbush Town,"11,046",17,0,3,2,12,160,18,137,5,,,,,,,
,North Tonawanda,"32,642",53,0,9,10,34,572,127,411,34,,,,,,,
,Ogdensburg,"12,060",7,0,3,1,3,482,84,378,20,,,,,,,
,Ogden Town,"18,920",8,0,1,5,2,397,78,303,16,,,,,,,
,Olean,"15,050",23,0,6,8,9,614,101,512,1,,,,,,,
,Oneida,"10,967",21,0,2,5,14,471,78,389,4,,,,,,,
,Oneonta City,"13,139",46,0,8,8,30,358,107,240,11,,,,,,,
,Orangetown Town,"35,813",31,2,0,13,16,507,77,414,16,,,,,,,
,Orchard Park Town,"27,817",11,0,0,1,10,461,51,386,24,,,,,,,
,Ossining Village,"24,179",102,0,6,32,64,340,41,255,44,,,,,,,
,Oswego City,"18,058",45,0,1,9,35,572,120,440,12,,,,,,,
,Peekskill,"23,116",69,1,1,28,39,272,49,199,24, ,,,,,,
,Plattekill Town,"10,299",0,0,0,0,0,28,9,18,1,,,,,,,
,Plattsburgh City,"19,189",14,0,4,2,8,521,93,413,15,,,,,,,
,Port Chester Village,"27,997",91,0,4,48,39,782,109,617,56,,,,,,,
,Port Washington,"17,927",13,0,0,6,7,204,24,158,22,,,,,,,
,Poughkeepsie,"30,124",348,2,26,131,189,"1,162",257,822,83,,,,,,,
,Poughkeepsie Town,"43,103",101,0,2,25,74,"1,329",153,"1,145",31,,,,,,,
,Ramapo Town,"72,980",92,1,6,25,60,748,162,562,24,,,,,,,
,Rochester,"217,527","2,034",58,86,"1,166",724,"15,708","2,497","9,773","3,438",319,,,,,,
,Rockville Centre Village,"24,615",25,0,1,15,9,305,67,209,29,,,,,,,
,Rome,"34,768",51,0,5,23,23,746,200,504,42,,,,,,,
,Rotterdam Town,"28,475",20,0,0,8,12,756,81,660,15,,,,,,,
,Rye,"15,118",1,0,0,0,1,230,20,206,4,,,,,,,
,Saratoga Springs,"27,060",37,0,4,6,27,643,93,522,28,,,,,,,
,Saugerties Town,"15,106",47,0,3,3,41,249,53,185,11,,,,,,,
,Scarsdale Village,"17,989",5,0,0,5,0,227,28,189,10,,,,,,,
,Schodack Town,"10,984",7,0,2,0,5,154,39,111,4,,,,,,,
,Shawangunk Town,"12,407",19,0,0,0,19,77,14,58,5,,,,,,,
,Southport Town,"11,025",4,0,0,1,3,20,5,15,0,,,,,,,
,Stony Point Town,"14,674",13,0,1,3,9,81,11,65,5,,,,,,,
,Syracuse,"145,411","1,383",17,44,477,845,"7,773","1,975","4,612","1,186",,,,,,,
,Tarrytown Village,"11,466",22,0,0,5,17,139,30,99,10,,,,,,,
,Tonawanda,"15,875",36,0,4,6,26,289,36,237,16,,,,,,,
,Tonawanda Town,"60,774",74,0,3,29,42,"1,129",133,897,99,,,,,,,
,Troy,"48,901",293,2,30,84,177,"2,139",520,"1,438",181,,,,,,,
,Ulster Town,"12,661",13,1,1,5,6,226,25,179,22,,,,,,,
,Utica,"60,049",409,7,43,186,173,"2,280",744,"1,392",144,,,,,,,
,Vestal Town,"27,076",12,0,0,2,10,560,53,499,8,,,,,,,
,Wallkill Town,"25,584",16,0,0,7,9,230,22,200,8,,,,,,,
,Warwick Town,"19,296",2,0,0,2,0,197,33,156,8,,,,,,,
,Watertown,"25,625",86,1,26,19,40,929,200,711,18,,,,,,,
,Watervliet,"10,091",25,2,0,5,18,220,49,151,20,,,,,,,
,Webster Town and Village,"39,385",14,1,4,5,4,614,103,472,39,,,,,,,
,West Seneca Town,"45,506",165,0,6,15,144,"1,164",122,987,55,,,,,,,
,White Plains,"55,488",221,2,9,81,129,"1,669",134,"1,452",83,,,,,,,
,Yonkers,"197,569",879,13,25,454,387,"3,789",816,"2,185",788,36,,,,,,
NORTH CAROLINA,Albemarle,"15,614",90,1,4,19,66,975,281,648,46,15,,,,,,
,Apex,"24,940",84,0,6,8,70,420,96,301,23,1,,,,,,
,Asheboro,"22,844",48,0,1,33,14,"2,086",484,"1,489",113,1,,,,,,
,Asheville,"69,917",456,8,26,221,201,"5,003",960,"3,541",502,48,,,,,,
,Boone,"13,367",25,0,2,4,19,453,73,359,21,1,,,,,,
,Burlington,"46,498",264,3,12,89,160,"3,197",638,"2,402",157,11,,,,,,
,Carrboro,"17,075",77,0,8,33,36,990,173,758,59,0,,,,,,
,Cary,"99,067",109,0,17,36,56,"2,244",397,"1,717",130,5,,,,,,
,Chapel Hill,"52,177",207,0,10,84,113,"2,341",515,"1,728",98,13,,,,,,
,Charlotte-Mecklenburg,"668,003","7,194",66,306,"2,688","4,134","44,534","11,066","26,628","6,840",300,,,,,,
,Cornelius,"14,231",30,0,2,9,19,195,87,106,2,2,,,,,,
,Durham,"197,965","1,663",22,76,883,682,"13,621","3,528","9,027","1,066",55,,,,,,
,Eden,"15,888",69,2,1,28,38,"1,137",282,783,72,2,,,,,,
,Elizabeth City,"17,436",151,2,7,51,91,"1,008",271,691,46,5,,,,,,
,Fayetteville,"125,587","1,230",13,33,492,692,"9,652","2,035","6,939",678,30,,,,,,
,Garner,"20,162",97,0,4,48,45,"1,252",151,"1,040",61,1,,,,,,
,Goldsboro,"38,881",390,5,9,99,277,"2,577",608,"1,823",146,4,,,,,,
,Graham,"13,380",63,0,5,11,47,656,164,459,33,2,,,,,,
,Greensboro,"230,606","1,547",36,97,697,717,"13,758","3,255","9,455","1,048",91,,,,,,
,Greenville,"66,183",596,4,10,253,329,"4,662","1,348","3,097",217,10,,,,,,
,Havelock,"23,213",40,0,2,8,30,462,74,367,21,0,,,,,,
,Henderson,"16,466",212,1,4,84,123,"2,105",402,"1,611",92,11,,,,,,
,Hendersonville,"10,797",96,2,5,22,67,939,124,766,49,0,,,,,,
,Hickory,"39,722",176,1,15,92,68,"3,188",623,"2,389",176,16,,,,,,
,High Point,"91,588",785,8,34,264,479,"5,907","1,585","3,765",557,29,,,,,,
,Holly Springs,"11,944",9,0,1,1,7,150,44,102,4,0,,,,,,
,Hope Mills,"11,921",74,0,6,36,32,945,172,734,39,7,,,,,,
,Huntersville,"28,310",69,1,7,32,29,919,183,668,68,9,,,,,,
,Jacksonville,"67,613",149,2,19,19,109,767,151,573,43,3,,,,,,
,Kannapolis,"38,425",118,0,3,47,68,986,267,649,70,6,,,,,,
,Kernersville,"19,865",96,0,11,13,72,"1,202",194,950,58,4,,,,,,
,Kinston,"23,481",260,5,12,64,179,"2,233",487,"1,676",70,8,,,,,,
,Laurinburg,"15,927",87,3,7,25,52,"1,066",359,672,35,13,,,,,,
,Lenoir,"18,267",31,2,0,5,24,750,159,556,35,3,,,,,,
,Lexington,"20,354",165,0,7,53,105,"1,360",457,838,65,4,,,,,,
,Lincolnton,"10,101",33,1,0,8,24,875,96,748,31,2,,,,,,
,Lumberton,"21,262",249,5,10,114,120,"3,111",745,"2,167",199,5,,,,,,
,Matthews,"23,853",48,0,4,17,27,962,228,677,57,12,,,,,,
,Mooresville,"19,509",37,0,6,14,17,776,117,644,15,3,,,,,,
,Raleigh,"310,157","2,004",14,81,748,"1,161","14,771","3,327","10,186","1,258",75,,,,,,
,Reidsville,"15,027",89,4,7,33,45,924,206,680,38,4,,,,,,
,Roanoke Rapids,"16,771",99,0,6,36,57,"1,011",224,739,48,1,,,,,,
,Rocky Mount,"56,601",459,7,21,195,236,"5,065","1,227","3,589",249,22,,,,,,
,Salisbury,"26,721",206,1,16,72,117,"1,706",322,"1,280",104,10,,,,,,
,Sanford,"23,582",197,4,14,91,88,"2,281",535,"1,651",95,7,,,,,,
,Shelby,"19,803",250,6,14,56,174,"1,727",428,"1,217",82,6,,,,,,
,Smithfield,"12,056",131,1,1,34,95,"1,117",185,863,69,0,,,,,,
,Southern Pines,"11,539",69,0,2,26,41,602,164,388,50,3,,,,,,
,Statesville,"24,096",244,2,14,86,142,"1,855",296,"1,483",76,5,,,,,,
,Tarboro,"10,744",56,0,4,13,39,552,139,396,17,0,,,,,,
,Thomasville,"21,795",128,0,5,42,81,"1,265",267,917,81,6,,,,,,
,Wake Forest,"14,787",34,0,3,9,22,550,129,400,21,4,,,,,,
,Wilmington,"91,593",819,5,30,325,459,"7,356","1,855","4,900",601,13,,,,,,
,Wilson,"46,039",245,2,18,87,138,"2,424",552,"1,688",184,7,,,,,,
,Winston-Salem,"190,912","1,579",11,118,547,903,"13,938","3,957","8,810","1,171",,,,,,,
NORTH DAKOTA,Bismarck,"56,210",26,2,1,5,18,"1,282",122,"1,070",90,5,,,,,,
,Dickinson,"15,672",17,0,4,6,7,553,60,460,33,1,,,,,,
,Fargo,"91,165",77,0,41,11,25,"2,283",335,"1,759",189,11,,,,,,
,Grand Forks,"48,525",68,0,13,9,46,"1,989",255,"1,618",116,3,,,,,,
,Jamestown,"15,108",20,0,9,1,10,447,69,353,25,7,,,,,,
,Mandan,"16,762",19,0,5,0,14,403,37,333,33,7,,,,,,
,Minot,"35,602",57,1,26,6,24,"1,150",126,913,111,7,,,,,,
,West Fargo,"15,794",17,0,2,3,12,451,114,308,29,5,,,,,,
,Williston,"12,371",16,1,11,0,4,269,27,189,53,1,,,,,,
OHIO,Akron,"214,622","1,288",16,206,623,443,"12,172","3,177","7,779","1,216",92,,,,,,
,Alliance,"23,011",77,0,18,21,38,"1,244",213,987,44,12,,,,,,
,Amherst,"11,733",8,0,0,2,6,205,34,171,0,2,,,,,,
,Athens,"21,572",9,1,6,2,0,644,72,545,27,0,,,,,,
,Aurora,"14,263",0,0,0,0,0,195,38,155,2,0,,,,,,
,Avon,"13,026",11,0,0,0,11,211,37,160,14,2,,,,,,
,Avon Lake,"19,155",13,0,4,1,8,174,28,137,9,0,,,,,,
,Bainbridge Township,"11,065",6,0,1,0,5,256,25,226,5,0,,,,,,
,Barberton,"27,698",64,0,19,23,22,"1,175",177,933,65,6,,,,,,
,Bay Village,"15,894",0,0,0,0,0,2,0,0,2,0,,,,,,
,Beavercreek,"38,094",36,0,7,25,4,"1,373",150,"1,165",58,9,,,,,,
,Bedford Heights,"11,307",35,0,1,8,26,300,51,196,53,2,,,,,,
,Bellefontaine,"12,986",29,0,4,10,15,589,153,422,14,0,,,,,,
,Berea,"18,770",33,0,7,5,21,365,48,299,18,1,,,,,,
,Bexley,"12,866",38,0,3,32,3,492,146,328,18,3,,,,,,
,Boardman,"41,718",74,1,3,49,21,"2,351",319,"1,796",236,13,,,,,,
,Bowling Green,"29,520",42,0,5,11,26,849,143,676,30,4,,,,,,
,Brecksville,"13,565",6,0,0,1,5,99,17,74,8,0,,,,,,
,Broadview Heights,"16,364",14,0,1,1,12,116,15,82,19,1,,,,,,
,Brookfield Township,"10,023",6,0,1,1,4,257,57,189,11,5,,,,,,
,Brooklyn,"11,429",15,0,0,7,8,537,44,432,61,1,,,,,,
,Brook Park,"20,967",3,0,0,0,3,98,17,55,26,0,,,,,,
,Cambridge,"11,518",58,1,4,14,39,"1,183",137,987,59,3,,,,,,
,Celina,"10,259",14,0,3,6,5,396,56,324,16,3,,,,,,
,Centerville,"23,101",25,0,2,10,13,581,109,446,26,4,,,,,,
,Chillicothe,"22,173",65,1,11,37,16,"2,455",404,"1,942",109,13,,,,,,
,Cincinnati,"324,297","3,643",71,307,"2,184","1,081","24,167","5,922","14,796","3,449",243,,,,,,
,Circleville,"13,537",36,0,5,12,19,766,135,605,26,1,,,,,,
,Cleveland,"468,446","6,200",73,646,"3,167","2,314","26,078","8,048","12,832","5,198",461,,,,,,
,Cleveland Heights,"49,797",13,0,0,13,0,711,101,520,90,0,,,,,,
,Columbus,"726,151","6,215",109,615,"3,332","2,159","56,338","14,650","33,343","8,345",,,,,,,
,Conneaut,"12,338",20,0,1,1,18,430,75,340,15,3,,,,,,
,Copley Township,"13,943",12,0,2,8,2,371,42,294,35,0,,,,,,
,Dayton,"162,876","1,654",28,173,951,502,"13,230","3,814","6,874","2,542",173,,,,,,
,Delaware,"26,503",65,0,32,16,17,918,204,677,37,23,,,,,,
,Delhi Township,"29,926",23,0,1,8,14,397,47,334,16,3,,,,,,
,Dover,"12,280",4,0,1,1,2,197,31,149,17,1,,,,,,
,Dublin,"32,848",11,0,3,4,4,773,174,566,33,4,,,,,,
,East Cleveland,"26,686",98,1,6,0,91,8,0,0,8,0,,,,,,
,Eastlake,"20,153",12,0,0,4,8,364,41,286,37,5,,,,,,
,Englewood,"12,406",37,0,8,17,12,606,69,502,35,3,,,,,,
,Euclid,"51,977",174,1,16,83,74,"1,758",441,"1,162",155,13,,,,,,
,Fairborn,"32,500",66,1,15,26,24,"1,644",343,"1,183",118,4,,,,,,
,Fairfield,"42,149",166,0,16,31,119,"1,715",204,"1,361",150,6,,,,,,
,Fairview Park,"17,328",0,0,0,0,0,20,4,9,7,0,,,,,,
,Findlay,"39,496",96,0,36,25,35,"2,027",419,"1,559",49,5,,,,,,
,Forest Park,"19,184",35,0,7,21,7,652,89,514,49,5,,,,,,
,Franklin Township,"14,855",9,0,3,2,4,223,87,125,11,5,,,,,,
,Fremont,"17,103",40,2,4,15,19,"1,303",170,"1,090",43,2,,,,,,
,Gahanna,"33,545",35,0,6,16,13,822,180,617,25,3,,,,,,
,Galion,"11,597",14,1,2,4,7,479,60,403,16,5,,,,,,
,Garfield Heights,"30,301",118,0,6,39,73,794,163,556,75,7,,,,,,
,Genoa Township,"11,971",2,0,0,1,1,191,50,140,1,0,,,,,,
,Girard,"10,780",13,1,0,7,5,534,86,401,47,1,,,,,,
,Goshen Township,"14,331",24,0,3,0,21,318,85,211,22,1,,,,,,
,Greenville,"13,163",89,0,13,4,72,543,109,416,18,3,,,,,,
,Hamilton,"60,167",488,4,72,144,268,"4,361","1,019","2,931",411,4,,,,,,
,Hilliard,"25,384",15,0,7,5,3,712,136,545,31,15,,,,,,
,Huber Heights,"38,103",89,1,21,50,17,"1,443",286,"1,079",78,14,,,,,,
,Hudson,"22,988",5,0,2,2,1,233,45,176,12,0,,,,,,
,Kent,"27,777",70,0,14,17,39,802,159,601,42,57,,,,,,
,Kettering,"56,752",68,0,18,34,16,"2,178",409,"1,605",164,7,,,,,,
,Lakewood,"55,356",85,0,4,27,54,944,192,667,85,3,,,,,,
,Lancaster,"36,127",81,0,13,37,31,"1,484",235,"1,168",81,14,,,,,,
,Lebanon,"17,919",30,1,9,7,13,613,103,474,36,5,,,,,,
,Liberty Township,"12,564",22,0,5,13,4,494,103,321,70,5,,,,,,
,Lima,"40,872",423,2,70,108,243,"2,380",637,"1,599",144,27,,,,,,
,Lorain,"67,790",276,5,10,93,168,"2,010",566,"1,344",100,13,,,,,,
,Lyndhurst,"15,074",5,1,3,1,0,25,4,21,0,0,,,,,,
,Madison Township,"16,132",24,0,10,4,10,455,58,366,31,3,,,,,,
,Mansfield,"50,812",162,7,22,100,33,"3,482",822,"2,507",153,24,,,,,,
,Marietta,"14,137",31,0,17,4,10,385,85,291,9,1,,,,,,
,Marion,"37,155",77,1,18,29,29,"2,019",549,"1,412",58,9,,,,,,
,Marysville,"16,267",47,0,3,2,42,485,102,367,16,2,,,,,,
,Mason,"25,689",7,0,1,6,0,465,56,391,18,0,,,,,,
,Mayfield Heights,"19,145",12,0,0,3,9,255,22,224,9,0,,,,,,
,Mentor,"50,240",40,0,15,15,10,"1,372",139,"1,152",81,15,,,,,,
,Miamisburg,"19,814",53,0,7,24,22,"1,144",216,816,112,11,,,,,,
,Miami Township,"37,266",43,0,4,6,33,901,103,761,37,2,,,,,,
,Middletown,"51,250",166,0,23,64,79,"3,421",700,"2,562",159,13,,,,,,
,Monroe,"10,749",89,0,14,9,66,576,91,465,20,0,,,,,,
,Montgomery,"10,024",5,0,0,0,5,243,23,208,12,3,,,,,,
,New Philadelphia,"17,343",9,0,1,5,3,156,15,135,6,4,,,,,,
,North Canton,"16,597",15,2,2,9,2,389,86,295,8,0,,,,,,
,North Ridgeville,"23,427",37,0,6,3,28,406,90,278,38,0,,,,,,
,North Royalton,"30,635",12,0,2,2,8,116,28,77,11,0,,,,,,
,Norton,"11,604",11,0,0,5,6,434,68,323,43,2,,,,,,
,Norwalk,"16,333",6,0,0,0,6,353,71,263,19,0,,,,,,
,Norwood,"21,012",127,0,14,79,34,"1,424",206,"1,095",123,0,,,,,,
,Oregon,"19,463",55,1,6,22,26,"1,142",111,983,48,2,,,,,,
,Parma,"84,642",130,0,15,50,65,"1,390",340,920,130,10,,,,,,
,Parma Heights,"21,410",31,0,4,12,15,455,79,340,36,4,,,,,,
,Pataskala,"10,568",11,0,2,4,5,263,71,181,11,2,,,,,,
,Perrysburg,"16,887",14,0,0,3,11,491,41,433,17,3,,,,,,
,Perry Township,"29,074",39,0,4,6,29,691,159,477,55,5,,,,,,
,Pickerington,"11,160",10,0,1,8,1,291,50,231,10,0,,,,,,
,Pierce Township,"12,533",16,0,6,3,7,334,85,229,20,0,,,,,,
,Piqua,"20,726",31,0,5,17,9,"1,310",178,"1,087",45,4,,,,,,
,Portsmouth,"20,465",208,6,31,70,101,"2,567",620,"1,780",167,2,,,,,,
,Ravenna,"11,607",39,0,4,9,26,709,50,628,31,0,,,,,,
,Reading,"11,026",43,0,2,14,27,463,76,334,53,4,,,,,,
,Reynoldsburg,"32,838",91,1,10,41,39,"1,319",205,"1,040",74,6,,,,,,
,Richmond Heights,"10,947",3,0,0,1,2,74,2,66,6,0,,,,,,
,Riverside,"23,479",72,0,11,37,24,"1,039",301,566,172,6,,,,,,
,Salem,"12,334",6,0,2,0,4,77,19,55,3,0,,,,,, 
,Sandusky,"27,391",115,0,11,26,78,"1,709",338,"1,300",71,2,,,,,,
,Seven Hills,"12,154",5,0,0,2,3,129,22,101,6,0,,,,,,
,Shaker Heights,"28,891",28,0,3,21,4,686,176,460,50,5,,,,,,
,Sharonville,"13,684",47,2,10,21,14,667,81,551,35,4,,,,,,
,Solon,"22,217",11,0,2,6,3,298,25,267,6,1,,,,,,
,South Euclid,"23,181",42,1,4,28,9,495,86,371,38,5,,,,,,
,Springboro,"14,188",7,0,2,2,3,264,52,200,12,0,,,,,,
,Springdale,"10,356",33,2,1,21,9,"1,240",53,"1,104",83,0,,,,,,
,Springfield,"64,214",558,5,74,285,194,"6,253","1,573","4,022",658,23,,,,,,
,Springfield Township (Hamilton County),"37,394",76,2,25,27,22,699,93,545,61,0,,,,,,
,Springfield Township (Summit County),"15,529",27,0,7,13,7,757,159,559,39,6,,,,,,
,Steubenville,"19,713",132,1,7,31,93,932,125,747,60,0,,,,,,
,Stow,"33,956",23,0,11,8,4,727,116,594,17,6,,,,,,
,Streetsboro,"12,582",13,0,1,5,7,361,57,291,13,2,,,,,,
,Struthers,"11,469",7,0,0,4,3,294,48,219,27,3,,,,,,
,Sylvania,"19,004",10,0,0,7,3,276,38,226,12,3,,,,,,
,Sylvania Township,"25,867",20,0,1,7,12,779,78,646,55,1,,,,,,
,Tallmadge,"17,050",26,1,7,10,8,382,76,283,23,4,,,,,,
,Tiffin,"17,795",28,0,13,4,11,785,140,624,21,2,,,,,,
,Toledo,"309,499","3,182",21,152,"1,354","1,655","23,159","5,664","14,383","3,112",434,,,,,,
,Troy,"22,057",37,1,21,10,5,789,125,636,28,4,,,,,,
,Twinsburg,"17,283",10,0,3,5,2,219,35,176,8,1,,,,,,
,University Heights,"13,951",41,0,2,11,28,256,19,231,6,0,,,,,,
,Urbana,"11,538",16,0,2,8,6,372,60,295,17,0,,,,,,
,Vandalia,"14,481",16,0,7,7,2,472,124,315,33,3,,,,,,
,Van Wert,"10,658",28,0,7,7,14,464,87,369,8,2,,,,,,
,Vermilion,"10,881",7,0,1,0,6,394,106,276,12,1,,,,,,
,Wadsworth,"19,095",15,0,9,4,2,350,61,273,16,2,,,,,,
,Warren,"47,285",368,6,32,153,177,"2,441",715,"1,444",282,86,,,,,,
,Warrensville Heights,"14,916",65,1,7,29,28,463,126,257,80,0,,,,,,
,Washington Court House,"13,275",23,0,5,11,7,670,171,478,21,1,,,,,,
,West Carrollton,"13,579",28,0,6,14,8,545,90,374,81,4,,,,,,
,West Chester Township,"53,862",77,2,11,35,29,"1,633",285,"1,253",95,10,,,,,,
,Westerville,"35,565",38,0,6,13,19,"1,120",144,947,29,11,,,,,,
,Westlake,"32,201",0,0,0,0,0,27,2,11,14,0,,,,,,
,Whitehall,"18,875",157,3,14,112,28,"1,660",353,"1,170",137,23,,,,,,
,Willoughby,"22,611",44,0,4,12,28,477,79,363,35,4,,,,,,
,Willowick,"14,206",10,0,0,1,9,182,20,150,12,0,,,,,,
,Worthington,"13,860",18,0,5,10,3,388,51,318,19,1,,,,,,
,Xenia,"24,191",23,0,0,21,2,"1,340",206,"1,092",42,14,,,,,,
,Youngstown,"80,128",768,19,60,286,403,"4,833","1,763","2,568",502,257,,,,,,
,Zanesville,"25,479",110,5,19,51,35,"1,928",350,"1,494",84,28,,,,,,
OKLAHOMA,Ada,"15,933",135,1,14,13,107,899,228,622,49,5,,,,,,
,Altus,"20,674",78,1,20,18,39,"1,235",516,687,32,7,,,,,,
,Ardmore,"24,061",241,0,20,44,177,"1,953",398,"1,464",91,9,,,,,,
,Bartlesville,"34,942",100,0,16,15,69,"1,265",213,969,83,1,,,,,,
,Bethany,"20,344",71,1,9,19,42,850,150,614,86,9,,,,,,
,Bixby,"15,652",30,0,6,4,20,378,95,243,40,3,,,,,,
,Broken Arrow,"83,512",183,3,19,21,140,"2,292",400,"1,738",154,43,,,,,,
,Chickasha,"16,146",147,0,5,17,125,976,193,722,61,8,,,,,,
,Choctaw,"10,077",17,1,1,2,13,217,46,146,25,0,,,,,,
,Claremore,"16,664",64,0,10,4,50,730,125,540,65,4,,,,,,
,Del City,"22,294",94,1,1,28,64,899,289,515,95,10,,,,,,
,Duncan,"22,238",61,0,7,7,47,"1,021",223,764,34,11,,,,,,
,Durant,"13,898",50,0,10,3,37,929,244,590,95,7,,,,,,
,Edmond,"70,900",97,0,13,23,61,"1,708",317,"1,310",81,18,,,,,,
,Elk City,"10,546",9,1,3,0,5,258,20,230,8,1,,,,,,
,El Reno,"16,228",71,1,4,12,54,467,101,333,33,5,,,,,,
,Enid,"46,768",201,1,35,24,141,"2,780",550,"2,126",104,5,,,,,,
,Guthrie,"10,038",53,0,4,4,45,396,86,294,16,5,,,,,,
,Guymon,"10,721",28,0,8,5,15,394,69,305,20,0,,,,,,
,Jenks,"11,011",3,0,0,0,3,116,40,69,7,0,,,,,,
,Lawton,"91,799",693,5,37,113,538,"5,015","1,285","3,485",245,42,,,,,,
,McAlester,"17,742",56,1,5,8,42,827,213,541,73,6,,,,,,
,Miami,"13,631",74,0,7,5,62,752,161,572,19,6,,,,,,
,Midwest City,"54,781",152,0,22,44,86,"2,072",494,"1,436",142,4,,,,,,
,Moore,"43,962",127,4,12,40,71,"1,807",395,"1,259",153,7,,,,,,
,Muskogee,"38,797",242,6,22,64,150,"1,933",722,"1,056",155,17,,,,,,
,Mustang,"14,064",34,0,1,1,32,396,70,307,19,1,,,,,,
,Norman,"98,330",189,4,40,35,110,"3,133",853,"2,061",219,12,,,,,,
,Oklahoma City,"521,681","4,642",49,365,"1,381","2,847","47,595","8,300","35,367","3,928",208,,,,,,
,Okmulgee,"12,938",65,0,5,17,43,631,178,421,32,3,,,,,,
,Owasso,"20,660",49,0,5,5,39,570,98,427,45,2,,,,,,
,Ponca City,"25,928",131,2,26,18,85,"1,062",216,772,74,30,,,,,,
,Sand Springs,"17,734",42,0,7,8,27,797,133,514,150,2,,,,,,
,Sapulpa,"19,903",39,0,2,7,30,695,142,482,71,10,,,,,,
,Shawnee,"29,462",191,2,29,22,138,"1,549",449,948,152,4,,,,,,
,Stillwater,"40,793",118,2,29,15,72,"1,414",303,"1,048",63,8,,,,,,
,Tahlequah,"15,089",46,0,12,6,28,759,195,507,57,4,,,,,,
,The Village,"10,169",75,1,3,8,63,477,69,381,27,2,,,,,,
,Tulsa,"393,907","4,304",61,272,891,"3,080","27,253","6,403","17,343","3,507",281,,,,,,
,Woodward,"11,856",77,1,8,2,66,457,130,315,12,4,,,,,,
,Yukon,"21,229",18,0,2,3,13,612,99,487,26,4,,,,,,
OREGON,Albany,"42,646",77,0,10,34,33,"4,044",518,"3,178",348,13,,,,,,
,Ashland,"20,434",34,0,9,10,15,759,98,631,30,31,,,,,,
,Beaverton,"80,631",163,2,24,55,82,"3,398",471,"2,516",411,36,,,,,,
,Bend,"57,626",161,0,16,33,112,"3,468",597,"2,636",235,29,,,,,,
,Canby,"13,724",15,0,2,6,7,624,59,531,34,11,,,,,,
